"User.ID","Location","Age","Publisher","genres","Country"
124079,"Canada",24,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
124079,"Canada",24,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
127930,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
127930,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
127942,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
127942,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
138892,"United States Of America",40,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
138892,"United States Of America",40,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
139221,"United States Of America",47,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
139221,"United States Of America",47,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
167471,"Canada",29,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
167471,"Canada",29,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
169887,"United States Of America",33,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
169887,"United States Of America",33,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
177386,"United States Of America",52,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
177386,"United States Of America",52,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
181176,"United States Of America",43,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
181176,"United States Of America",43,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
182838,"United States Of America",26,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
182838,"United States Of America",26,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
185154,"United States Of America",50,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
185154,"United States Of America",50,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
188593,"United States Of America",26,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
188593,"United States Of America",26,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
189516,"United States Of America",37,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
189516,"United States Of America",37,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
193676,"United States Of America",27,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
193676,"United States Of America",27,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
194929,"Canada",27,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
194929,"Canada",27,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
195386,"United States Of America",53,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
195386,"United States Of America",53,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
198711,"United States Of America",62,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
198711,"United States Of America",62,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
201017,"United States Of America",36,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
201017,"United States Of America",36,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
203075,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
203075,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
207259,"United States Of America",38,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
207259,"United States Of America",38,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
220661,"Canada",41,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
220661,"Canada",41,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Canada"
226879,"United States Of America",31,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
226879,"United States Of America",31,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
234893,"United States Of America",41,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
234893,"United States Of America",41,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
235105,"United States Of America",46,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
235105,"United States Of America",46,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
236340,"Australia",29,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Australia"
236340,"Australia",29,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","Australia"
239842,"United Kingdom",41,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United Kingdom"
239842,"United Kingdom",41,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United Kingdom"
240484,"United States Of America",56,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
240484,"United States Of America",56,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
242299,"United States Of America",25,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
242299,"United States Of America",25,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
251890,"United States Of America",52,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
251890,"United States Of America",52,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
254241,"United States Of America",35,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
254241,"United States Of America",35,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
262402,"New Zealand",35,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","New Zealand"
262402,"New Zealand",35,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","New Zealand"
264657,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
264657,"United States Of America",23,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
265313,"United States Of America",33,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
265313,"United States Of America",33,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
271195,"United States Of America",39,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
271195,"United States Of America",39,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
274308,"United States Of America",33,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
274308,"United States Of America",33,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
275476,"United States Of America",50,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
275476,"United States Of America",50,"Berkley Publishing Group","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure","United States"
1063,"Canada",19,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Canada"
1140,"United States Of America",19,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
7346,"United States Of America",49,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
7384,"United States Of America",28,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
11120,"Finland",58,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
14191,"United States Of America",38,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
16155,"Malaysia",47,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Malaysia"
17950,"Malaysia",32,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Malaysia"
23768,"United States Of America",45,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
27812,"United States Of America",33,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
30487,"United States Of America",40,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
35857,"United States Of America",36,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
37691,"Finland",26,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
38023,"United States Of America",30,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
38802,"Finland",23,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
39396,"Germany",20,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Germany"
42466,"Canada",38,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Canada"
46197,"Finland",26,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
47512,"Italy",28,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Italy"
53846,"United States Of America",55,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
60337,"United States Of America",50,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
73681,"Portugal",27,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Portugal"
80538,"Portugal",32,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Portugal"
81207,"Portugal",20,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Portugal"
81977,"United States Of America",34,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
87555,"United States Of America",31,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
91935,"United States Of America",27,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
94347,"United States Of America",44,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
100906,"United States Of America",34,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
101305,"United States Of America",29,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
114178,"Japan",30,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Japan"
114414,"United States Of America",27,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
125633,"Italy",39,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Italy"
129393,"Finland",27,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
130527,"United States Of America",29,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
142524,"United States Of America",36,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
142745,"Japan",38,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Japan"
148934,"United States Of America",31,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
156575,"Finland",41,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
165319,"United States Of America",28,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
165513,"United States Of America",27,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
166409,"United States Of America",63,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
167243,"Finland",22,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
168144,"United States Of America",46,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
169233,"United States Of America",27,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
177072,"United States Of America",47,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
183883,"United States Of America",35,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
185351,"United States Of America",34,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
187425,"United States Of America",12,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
190272,"United States Of America",19,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
192979,"Finland",19,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
193499,"United States Of America",41,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
195469,"United States Of America",39,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
214879,"Finland",24,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
221948,"United States Of America",36,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
247997,"United States Of America",20,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
251233,"Germany",24,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Germany"
271448,"United States Of America",27,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
272700,"Israel",20,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Israel"
273976,"United States Of America",20,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","United States"
274120,"Finland",16,"Washington Square Press","Fiction, Japanese Literature, Short Stories, Contemporary, Asian Literature, Romance, Literary Fiction","Finland"
2033,"United States Of America",27,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
3373,"United States Of America",30,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
7056,"Canada",31,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
7346,"United States Of America",49,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
7569,"United States Of America",22,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
8936,"United States Of America",18,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
12111,"United States Of America",40,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
16220,"Italy",30,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Italy"
23768,"United States Of America",45,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
24525,"United States Of America",28,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
26516,"United States Of America",67,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
27192,"United States Of America",40,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
31528,"United States Of America",59,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
31556,"United States Of America",51,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
36606,"United States Of America",39,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
38464,"United Kingdom",33,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United Kingdom"
43084,"United States Of America",33,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
43619,"United States Of America",26,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
52199,"United States Of America",47,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
52853,"United States Of America",61,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
52917,"United States Of America",42,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
55075,"United States Of America",33,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
55492,"United States Of America",43,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
64075,"United States Of America",46,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
76352,"United States Of America",58,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
76484,"United States Of America",32,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
77480,"United States Of America",51,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
78783,"United States Of America",49,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
84024,"United States Of America",37,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
86202,"Australia",26,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Australia"
87143,"United States Of America",53,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
87410,"United States Of America",54,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
91203,"United Kingdom",30,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United Kingdom"
98575,"Canada",58,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
98723,"United States Of America",29,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
98904,"United States Of America",28,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
100264,"United States Of America",37,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
100846,"United States Of America",39,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
102220,"Mexico",54,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Mexico"
107301,"United Kingdom",31,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United Kingdom"
108005,"United States Of America",29,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
110029,"United Kingdom",27,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United Kingdom"
115120,"United States Of America",29,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
125303,"Germany",25,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Germany"
127131,"United Kingdom",42,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United Kingdom"
128208,"United States Of America",34,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
128835,"United States Of America",60,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
128974,"Canada",36,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
136560,"Italy",31,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Italy"
138844,"Canada",40,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
139913,"United States Of America",54,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
140879,"Germany",36,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Germany"
143837,"United States Of America",28,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
143909,"Germany",26,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Germany"
150366,"Canada",19,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
153342,"Canada",43,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
155147,"United States Of America",60,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
162052,"United States Of America",51,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
162155,"United States Of America",57,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
163358,"Canada",21,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
164323,"Canada",31,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
166123,"United States Of America",32,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
168144,"United States Of America",46,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
170762,"United States Of America",60,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
171118,"Canada",47,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Canada"
174793,"United States Of America",52,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
178069,"United States Of America",61,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
178181,"United States Of America",32,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
179184,"United States Of America",45,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
185233,"United States Of America",31,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
185254,"United States Of America",30,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
187801,"Spain",47,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Spain"
189516,"United States Of America",37,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
194514,"Italy",36,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","Italy"
196077,"United States Of America",28,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
200422,"United States Of America",29,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
202277,"United States Of America",54,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
206563,"United States Of America",45,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
207246,"United States Of America",28,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
207494,"United States Of America",42,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
208141,"United States Of America",46,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
210717,"United States Of America",42,"Ballantine Books","Mystery, Fiction, Crime, Detective, Mystery Thriller, Audiobook, Suspense","United States"
