Gender;Birthdate;Age;Product;Date;Time;Quantity;Revenue
Женский;1985-03-05;40.0;Իմ հանճարեղ ընկերուհին;2023-12-22;23:31:02;1;5626.0
Женский;1985-03-05;40.0;Հայկն ու Բելը;2023-11-24;22:44:53;1;900.0
Женский;1985-03-05;40.0;Հանճարեղ մեխանիկը;2023-11-24;22:44:53;1;1462.5
Женский;1985-03-05;40.0;Մոնթեսորի տանը․ Զարգացնող խաղեր;2023-11-24;22:44:53;1;1125.0
Женский;1985-03-05;40.0;Նապաստակի երգը երգող;2023-09-23;22:01:06;1;2605.5
Женский;1985-03-05;40.0;Սուպերհերոս Անահիտի արկածները;2023-11-24;22:44:53;1;9750.0
Женский;1985-03-05;40.0;Քո երկրի դեսպանը;2023-09-23;22:01:06;1;3474.0
Женский;1985-03-05;40.0;Օդանավակայանում․ Փոխակերպվող խաղ-գիրք;2023-07-07;22:05:19;1;1455.0
Женский;1998-07-15;27.0;Generation П;2023-11-02;22:05:08;1;4896.0
Женский;1998-07-15;27.0;Newton'S Cradle;2023-12-20;22:45:30;1;3752.5
Женский;1998-07-15;27.0;Zangak էկո տոպրակ (Ա4);2023-02-20;22:00:00;1;194.29
Женский;1998-07-15;27.0;Zangak էկո տոպրակ (Ա4) ամանորյա;2023-01-19;19:59:59;1;187.28
Женский;1998-07-15;27.0;Zangak էկո տոպրակ (Ա5);2023-11-02;22:05:08;1;150.0
Женский;1998-07-15;27.0;Անծանոթ ինքնակենսագրություն;2023-03-18;21:57:14;1;2880.0
Женский;1998-07-15;27.0;Անհատական MBA;2023-02-20;22:00:00;1;5524.94
Женский;1998-07-15;27.0;Դանդաղություն;2023-11-02;22:05:08;1;3385.3
Женский;1998-07-15;27.0;Դրվածք;2023-01-19;19:59:59;1;6401.72
Женский;1998-07-15;27.0;Սիրային սթիքերներ;2023-02-20;22:00:00;1;842.77
Женский;1998-07-15;27.0;Փաթեթավորում;2023-11-02;22:05:08;2;920.0
Женский;1998-07-15;27.0;Փոստային բացիկ - Հանրապետության հրապարակ1986թ.;2023-12-20;22:45:30;1;1152.0
Женский;1982-02-14;43.0;A Practical English Grammar / Անգլերենի գործնական քերականություն;2023-09-09;22:01:16;1;2688.0
Женский;1982-02-14;43.0;Soap Bubbles -  Panda + Dino + Unicorn+Space;2023-08-21;21:59:51;1;1520.0
Женский;1982-02-14;43.0;Zangak էկո տոպրակ (Ա4);2023-08-21;22:03:35;1;195.24
Женский;1982-02-14;43.0;Вторая жизнь Уве, авт. Бакман Ф.;2023-08-21;22:03:35;1;5835.0
Женский;1982-02-14;43.0;Лампешка;2023-08-21;21:59:51;1;7392.0
Женский;1982-02-14;43.0;Подросток;2023-08-21;22:03:35;1;1759.76
Женский;1982-02-14;43.0;Գրիչ գելային One կապույտ fast dry;2023-03-09;22:05:42;3;960.0
Женский;1982-02-14;43.0;Եռանկյուն քանոն 45°, 10см;2023-03-09;22:05:42;1;350.0
Женский;1982-02-14;43.0;Մատիտ Faber-Castell Bleistift SparklePearl  bordeaux B;2023-03-09;22:05:42;1;850.0
Женский;1982-02-14;43.0;Մատիտ Faber-Castell Jumbo Grip Pink Pencil;2023-03-09;22:05:42;1;900.0
Женский;1982-02-14;43.0;Սրիչ Sketch&Art С Двумя Отверстиями;2023-03-09;22:05:42;1;750.0
Женский;1997-01-30;28.0;Erasable Pen - Bear - Blue;2023-05-27;21:59:34;1;1330.0
Женский;1997-01-30;28.0;Erasable Pen - Piggy - Pink;2023-05-27;21:59:34;1;1330.0
Женский;1997-01-30;28.0;Gel Ink Pen - Black;2023-05-27;21:59:34;1;1235.0
Женский;1997-01-30;28.0;Hanging Decoration Boxed - Harry Potter -Kawaii Hermione;2023-12-07;22:15:10;1;5510.0
Женский;1997-01-30;28.0;Matit notebooks - մանուշակագույն;2023-09-05;21:58:01;1;8448.0
Женский;1997-01-30;28.0;Zangak էկո տոպրակ (Ա5);2023-07-14;22:00:09;1;150.0
Женский;1997-01-30;28.0;Карандаш - Deep Forest;2023-04-22;21:58:30;1;190.0
Женский;1997-01-30;28.0;Тысяча сияющих солнц;2023-12-07;22:15:10;1;7125.0
Женский;1997-01-30;28.0;Ազատ Սյունիք;2023-07-14;22:00:09;1;3360.0
Женский;1997-01-30;28.0;Գրիչ FunWrite Велосипеды 0,5մմ կապույտ;2023-04-22;21:58:30;1;528.0
Женский;1997-01-30;28.0;Փաթեթավորում;2023-12-03;21:58:51;2;920.0
Женский;1992-08-11;33.0;Erasable Pen - Unicorn - Pink;2023-07-13;22:05:56;1;1344.0
Женский;1992-08-11;33.0;Eraser Pen - Oops! - Flora;2023-08-16;21:59:32;1;1450.0
Женский;1992-08-11;33.0;Eraser Pen - Oops! - Travel;2023-11-15;22:25:36;1;1450.0
Женский;1992-08-11;33.0;Zangak էկո տոպրակ (Ա4);2023-02-20;22:02:57;2;389.74
Женский;1992-08-11;33.0;Карандаш механический цанговый Сердечки,HB 2мм;2023-04-08;22:04:42;1;504.4
Женский;1992-08-11;33.0;Открытка - Ереван;2023-12-17;22:23:39;1;768.0
Женский;1992-08-11;33.0;Счастье Муры;2023-04-24;21:59:08;1;4032.0
Женский;1992-08-11;33.0;Արքայադուստրեր։ Պատկերախաղ;2023-10-26;22:12:35;1;2784.0
Женский;1992-08-11;33.0;Գրիչ Basicwrite կապույտ;2023-08-16;21:59:32;2;980.0
Женский;1992-08-11;33.0;Գրիչ Original Stick;2023-08-16;21:59:32;1;220.0
Женский;1992-08-11;33.0;Ես և շրջակա աշխարհը 3 Թեմատիկ և կիսամյակային;2023-02-11;21:49:41;1;336.0
Женский;1992-08-11;33.0;Երևանյան հեքիաթներ;2023-12-04;22:08:15;1;4753.0
Женский;1992-08-11;33.0;Թելեթրիփ;2023-02-20;22:02:57;2;6988.26
Женский;1992-08-11;33.0;Իմ առաջին այբուբենը;2023-12-04;22:08:15;1;1826.43
Женский;1992-08-11;33.0;Ինքնուրույն ընթերցանության նյութեր 3;2023-08-22;21:58:28;1;1737.0
Женский;1992-08-11;33.0;Հայտորոշիչ թեստեր Մայրենի 2;2023-01-22;21:57:46;1;776.0
Женский;1992-08-11;33.0;Հայտորոշիչ թեստեր Մայրենի 3;2023-08-22;21:58:28;1;873.0
Женский;1992-08-11;33.0;Մաթեմատիկայի թեստերի ժողովածու 2-4;2023-01-22;21:57:46;1;1552.0
Женский;1992-08-11;33.0;Մայրենի 3-1;2023-03-09;22:05:12;1;1450.0
Женский;1992-08-11;33.0;Ռուսաց լեզու 3. տետր 1;2023-04-09;22:07:17;1;566.4
Женский;1992-08-11;33.0;Տետր 48 էջ քառակուսի - Me To You;2023-11-21;22:00:14;1;370.5
Женский;1992-08-11;33.0;Տետր 48թ տողանի - Lady Style;2023-04-08;22:04:42;1;378.3
Женский;1992-08-11;33.0;Տետր Հայոց Լեզու;2023-04-09;22:07:17;1;844.8
Женский;1968-07-28;57.0;Zangak էկո տոպրակ (Ա3);2023-02-16;22:32:41;1;295.77
Женский;1968-07-28;57.0;Zangak էկո տոպրակ (Ա3) ամանորյա;2023-12-24;23:05:07;1;295.91
Женский;1968-07-28;57.0;Zangak էկո տոպրակ (Ա4);2023-02-16;22:32:41;1;196.18
Женский;1968-07-28;57.0;Капитал в одном томе. Полная версия;2023-12-24;23:05:07;1;6460.88
Женский;1968-07-28;57.0;Хитроумный идальго Дон Кихот Ламанчский (иллюстр. Г.Доре);2023-01-05;22:01:48;1;9312.0
Женский;1968-07-28;57.0;Черный лебедь. Под знаком непредсказуемости;2023-11-30;21:58:41;1;7200.0
Женский;1968-07-28;57.0;ԱԲԳ;2023-02-16;22:32:41;1;7036.73
Женский;1968-07-28;57.0;Ալիսը հրաշքների աշխարհում;2023-02-16;22:32:41;1;2472.37
Женский;1968-07-28;57.0;Անասնաֆերմա;2023-09-06;22:02:30;1;2947.81
Женский;1968-07-28;57.0;Առանց ընտանիքի;2023-12-24;23:05:07;1;3501.53
Женский;1968-07-28;57.0;Ավետարան ըստ Հիսուսի;2023-09-06;22:02:30;1;5905.46
Женский;1968-07-28;57.0;Բուդենբրոոկներ․ մի ընտանիքի անկումը;2023-02-16;22:32:41;1;6856.54
Женский;1968-07-28;57.0;Գրաֆալո;2023-02-16;22:32:41;1;3328.18
Женский;1968-07-28;57.0;Դոկտոր Ժիվագո;2023-09-06;22:02:30;1;5905.48
Женский;1968-07-28;57.0;Երջանկություն վաճառողը;2023-12-24;23:05:07;1;3974.67
Женский;1968-07-28;57.0;Լինում է չի լինում;2023-02-16;22:32:41;1;4944.73
Женский;1968-07-28;57.0;Մանի անունով շունը;2023-12-24;23:05:07;1;3690.79
Женский;1968-07-28;57.0;Նեղ դուռը;2023-12-24;23:05:07;1;2829.62
Женский;1968-07-28;57.0;Պատահականության խաբկանքից մոլորվածները;2023-11-30;21:58:41;1;7663.0
Женский;1968-07-28;57.0;Սրտխառնոց;2023-09-06;22:02:30;1;5905.48
Женский;1981-03-03;44.0;Arcade Mini;2023-09-16;21:57:00;1;8243.05
Женский;1981-03-03;44.0;Hadid;2023-02-10;21:59:26;1;10459.83
Женский;1981-03-03;44.0;Tumbling Tower Game;2023-03-25;21:59:14;1;10368.0
Женский;1981-03-03;44.0;Zangak էկո տոպրակ (Ա3);2023-02-28;19:58:44;1;292.5
Женский;1981-03-03;44.0;Zangak էկո տոպրակ (Ա4);2023-02-15;20:00:14;1;200.0
Женский;1981-03-03;44.0;Собери сам;2023-11-13;22:28:35;1;1995.0
Женский;1981-03-03;44.0;Ալեքսանդր Մակեդոնացու պատմություն: Ասորականք: Միհրդատականք;2023-02-20;22:08:07;1;5723.0
Женский;1981-03-03;44.0;Բառատետր 48 էջ - English Vocabulary;2023-08-31;22:11:35;1;810.29
Женский;1981-03-03;44.0;Թոմ Գեյթս. Հիանալի արդարացումներ;2023-11-20;22:10:21;1;3264.0
Женский;1981-03-03;44.0;Թոմ Գեյթսի սքանչափայլ աշխարհը;2023-11-13;22:28:35;1;2784.0
Женский;1981-03-03;44.0;Ծաղրասարյակ սպանելը;2023-05-27;21:58:57;1;5644.8
Женский;1981-03-03;44.0;Կախարդական կոճակներ;2023-02-28;19:58:44;1;4252.5
Женский;1981-03-03;44.0;Կոնրադը;2023-07-22;22:04:51;1;3744.0
Женский;1981-03-03;44.0;Կրծքանշան;2023-08-31;22:11:35;2;1041.41
Женский;1981-03-03;44.0;Հայաստանի և Արցախի քարտեզ պատի;2023-09-16;21:57:00;1;2366.77
Женский;1981-03-03;44.0;Հայրիկ, դու խենթ ես;2023-08-27;21:50:10;1;3350.4
Женский;1981-03-03;44.0;Ձայնավոր այբուբեն (կարմիր);2023-10-21;22:10:55;1;9504.0
Женский;1981-03-03;44.0;Մաթեմատիկա 1 Առաջին մաս;2023-08-31;22:11:35;1;1657.4
Женский;1981-03-03;44.0;Մանուկների Աստվածաշունչ;2023-06-08;21:59:23;1;5400.0
Женский;1981-03-03;44.0;Նկարիչ թե՞ գյուտարար;2023-02-15;20:00:14;1;1891.5
Женский;1981-03-03;44.0;Չարլին և շոկոլադի գործարանը;2023-07-22;22:04:51;1;4704.0
Женский;1981-03-03;44.0;Պինոկիո;2023-02-28;19:58:44;1;6804.0
Женский;1981-03-03;44.0;Պիպին Հարավային ծովում;2023-07-22;22:04:51;1;2112.0
Женский;1981-03-03;44.0;Ռապունցելը (կպչուկներով հեքիաթժամանց);2023-02-15;20:00:14;1;1930.3
Женский;1981-03-03;44.0;Սփիֆեն;2023-05-18;21:58:49;1;2400.0
Женский;1981-03-03;44.0;Տետր 48 էջ - Русский Язык;2023-08-31;22:11:35;1;810.29
Женский;1981-03-03;44.0;Տետր Գրականություն;2023-09-16;21:57:00;1;833.1
Женский;1981-03-03;44.0;Տետր Հայոց Լեզու;2023-08-31;22:11:35;1;844.8
Женский;1981-03-03;44.0;Տետր Մաթեմատիկա;2023-08-31;22:11:35;1;844.8
Женский;1981-03-03;44.0;Տետր Նոյան տապան տողանի 12 էջ;2023-08-31;22:11:35;3;497.23
Женский;1981-03-03;44.0;Տետր Նոյան տապան քառակուսի 12 էջ;2023-08-31;22:11:35;3;497.22
Женский;1981-03-03;44.0;Տետր Պատմություն;2023-09-16;21:57:00;1;653.23
Женский;1981-03-03;44.0;Տետրի կազմ 20 հատ;2023-08-31;22:11:35;1;384.31
Женский;1986-05-16;39.0;150 Հոբելյանական ընտրանի;2023-07-31;21:59:01;1;6658.5
Женский;1986-05-16;39.0;Great Expectations;2023-11-16;22:00:00;1;8828.17
Женский;1986-05-16;39.0;Saghmos ceramics;2023-06-07;22:13:58;1;4053.0
Женский;1986-05-16;39.0;Zangak էկո տոպրակ (Ա4);2023-11-16;22:00:00;1;195.83
Женский;1986-05-16;39.0;Հայտնի հեքիաթագիրներ․ Իսահակյան;2023-07-31;21:59:01;1;868.5
Женский;1986-05-16;39.0;Մի կյանքի պատմություն;2023-06-07;22:13:58;1;4728.5
Женский;1986-05-16;39.0;Շուտով կգնամ 3-րդ դասարան;2023-06-07;22:13:58;1;970.0
Мужской;1988-04-28;37.0;33 стратегии войны;2023-09-08;22:03:18;1;3666.0
Мужской;1988-04-28;37.0;A World History of Art;2023-05-03;22:06:15;1;37632.0
Мужской;1988-04-28;37.0;Brave New World;2023-03-16;22:07:27;1;9024.0
Мужской;1988-04-28;37.0;Greek Myths;2023-10-31;22:04:14;1;27072.0
Мужской;1988-04-28;37.0;Jazzlife;2023-10-24;22:02:26;1;42098.0
Мужской;1988-04-28;37.0;Multi Voice Changer;2023-08-17;21:07:34;1;6000.0
Мужской;1988-04-28;37.0;Zangak էկո տոպրակ (Ա4);2023-09-08;22:03:18;1;200.0
Мужской;1988-04-28;37.0;Наука влияния;2023-09-08;22:03:18;1;5546.0
Мужской;1988-04-28;37.0;Почему им можно, а нам нельзя? Откудаберутся социальные нормы;2023-10-31;22:04:14;1;6365.0
Мужской;1988-04-28;37.0;Развитие лидеров: Как понять свой стиль управления иэффективно общаться с носителями иных стилей;2023-10-11;22:08:30;1;5800.0
Мужской;1988-04-28;37.0;Հակափխրունություն;2023-02-12;22:19:33;1;7584.0
Мужской;1988-04-28;37.0;Հզոր իր կամոք;2023-05-03;22:06:15;1;6780.3
Мужской;1988-04-28;37.0;Մեծ բարի հսկան;2023-02-12;22:13:30;1;3350.4
Мужской;1988-04-28;37.0;Շարլոթի սարդոստայնը;2023-04-07;22:00:00;1;3201.0
Мужской;1988-04-28;37.0;Շունն ու կատուն խճանկար;2023-04-07;22:00:00;1;2798.5
Мужской;1988-04-28;37.0;Պիպին նավի վրա;2023-04-07;22:00:00;1;2134.0
Женский;2020-02-02;5.0;Lunch Box - Travel;2023-07-30;21:56:21;1;8375.4
Женский;2020-02-02;5.0;Storybook Flashlight;2023-07-30;21:56:21;1;4949.1
Женский;2020-02-02;5.0;Vacuum Tumbler - Hot & Cold 325 Ml - Flamingo;2023-07-30;21:56:21;1;9707.85
Женский;2020-02-02;5.0;Zangak էկո տոպրակ (Ա3);2023-07-30;21:56:21;2;595.05
Женский;2020-02-02;5.0;Zangak էկո տոպրակ (Ա4);2023-04-10;21:59:35;1;200.0
Женский;2020-02-02;5.0;Ալբերտ Էյնշտեյն;2023-07-30;21:56:21;1;3827.0
Женский;2020-02-02;5.0;Բանտային գրառումներ;2023-07-30;21:56:21;1;3348.62
Женский;2020-02-02;5.0;Գարեգին Նժդեհ․ Ասույթներ;2023-07-30;21:56:21;1;2404.37
Женский;2020-02-02;5.0;Թղթապանակ - сказочные единороги А6;2023-07-30;21:56:21;1;2189.02
Женский;2020-02-02;5.0;Թվային գրագիտություն և համակարգչային գիտություն  2:Աշխատանքային տետր;2023-04-10;21:59:35;1;485.0
Женский;2020-02-02;5.0;Ինչ է կյանքը;2023-07-30;21:56:21;1;3750.86
Женский;2020-02-02;5.0;Ինչպես է կայանում պետությունը;2023-07-30;21:56:21;1;7684.38
Женский;2020-02-02;5.0;Հիշիր պատերազմը, Խուստուփյան կանչեր;2023-07-30;21:56:21;1;3366.12
Женский;2020-02-02;5.0;Մայրենի 2 կիսամյակ I Աշխատանքային տետր;2023-07-30;21:56:21;2;673.22
Женский;2020-02-02;5.0;Մայրենի 2 կիսամյակ II Աշխատանքային տետր;2023-07-30;21:56:21;2;673.22
Женский;2020-02-02;5.0;Մայրենի 2 Սփյուռքի դպրոցների համար;2023-07-30;21:56:21;1;1731.15
Женский;2020-02-02;5.0;Մայրենի 2: Սփյուռքի դպրոցների համար: Տետր2;2023-07-30;21:56:21;2;961.75
Женский;2020-02-02;5.0;Որդիների պայքարը հայրերի դեմ;2023-07-30;21:56:21;1;3366.12
Женский;2020-02-02;5.0;Պայքարելու իրավունքը;2023-07-30;21:56:21;1;5193.45
Женский;2020-02-02;5.0;Տետր 48 Էջ քառակուսի - Волшебные Миры;2023-07-30;21:56:21;3;1541.85
Женский;2020-02-02;5.0;Տետր 48 Էջ քառակուսի - Городская Прогулка;2023-07-30;21:56:21;3;1541.85
Женский;2020-02-02;5.0;Փուփելը Ծխնելույզների քաղաքից;2023-04-10;21:59:35;1;4656.0
Женский;2020-02-02;5.0;Ֆիզիկական օրենքների բնույթը;2023-07-30;21:56:21;1;3750.82
Женский;2005-07-27;20.0;Erasable Pen - Shark - Blue;2023-10-08;22:04:45;1;1321.89
Женский;2005-07-27;20.0;I Used To Be A Newspaper Recycled Paper Pencil - Stars;2023-10-08;22:04:45;1;755.37
Женский;2005-07-27;20.0;Led Reading Light - Mini Night Dream;2023-12-28;23:00:25;1;5015.0
Женский;2005-07-27;20.0;Meow Mechanical Pencil;2023-12-28;23:00:25;1;1615.0
Женский;2005-07-27;20.0;Mini Scissors - Meow - Kitty;2023-09-20;21:58:25;1;2304.0
Женский;2005-07-27;20.0;Mousepad - Kitty;2023-12-28;23:00:25;1;3485.0
Женский;2005-07-27;20.0;Scented Eraser - Meow - Kitty;2023-12-28;23:00:25;1;1147.5
Женский;2005-07-27;20.0;Seven Husbands of Evelyn Hugo;2023-03-12;21:50:49;1;5856.0
Женский;2005-07-27;20.0;Solar System - Set Of 9 Erasers;2023-10-08;22:04:45;1;3729.63
Женский;2005-07-27;20.0;The secret garden;2023-10-08;22:04:45;1;3037.48
Женский;2005-07-27;20.0;Zangak էկո տոպրակ (Ա3);2023-04-11;21:57:02;1;300.0
Женский;2005-07-27;20.0;Zangak էկո տոպրակ (Ա4);2023-10-08;22:04:45;1;197.45
Женский;2005-07-27;20.0;Zangak էկո տոպրակ (Ա5);2023-10-08;22:04:45;1;150.0
Женский;2005-07-27;20.0;Багдадская встреча;2023-01-10;21:57:19;1;2016.0
Женский;2005-07-27;20.0;Гончая смерти;2023-01-10;21:57:19;1;2016.0
Женский;2005-07-27;20.0;Приглашение на казнь;2023-12-28;23:00:25;1;3740.0
Женский;2005-07-27;20.0;Убить легко;2023-01-10;21:57:19;1;2016.0
Женский;2005-07-27;20.0;Ամանորյա էջանիշ;2023-03-12;21:50:49;1;242.5
Женский;2005-07-27;20.0;Ամանորյա նվերային պիտակ;2023-11-29;21:47:55;1;242.5
Женский;2005-07-27;20.0;Անսովոր ուժեր;2023-08-08;22:01:54;1;3298.0
Женский;2005-07-27;20.0;Աշխարհի մեծագույն վաճառականը;2023-08-17;21:52:08;1;2412.5
Женский;2005-07-27;20.0;Բզբզալիք;2023-08-17;21:52:08;1;2412.5
Женский;2005-07-27;20.0;Գտիր մեմը;2023-12-17;22:01:45;1;6240.0
Женский;2005-07-27;20.0;Գրիչ գելային Pin սև;2023-08-23;21:49:30;1;300.0
Женский;2005-07-27;20.0;Գրիչ կապույտ - Гарри Поттер;2023-11-10;22:01:46;1;300.0
Женский;2005-07-27;20.0;Երկիր անապատ;2023-04-05;22:08:49;1;1611.55
Женский;2005-07-27;20.0;Զբոսանք;2023-07-26;22:08:48;1;2900.3
Женский;2005-07-27;20.0;Էջանիշ Էնդի Ուորհոլ;2023-09-15;21:50:30;1;475.3
Женский;2005-07-27;20.0;Էջանիշ․ Ուիլյամ Սարոյան;2023-09-15;21:50:30;1;475.3
Женский;2005-07-27;20.0;Էջանիշ․ Օդրի Հեփբերն;2023-08-19;21:56:46;1;475.3
Женский;2005-07-27;20.0;Էջանիշ․ Ֆրանց Կաֆկա;2023-09-15;21:50:30;1;475.3
Женский;2005-07-27;20.0;Թումանյանական սթիքեր;2023-09-15;21:50:30;1;864.0
Женский;2005-07-27;20.0;Լատիներենի դասագիրք;2023-12-03;22:02:14;1;1406.5
Женский;2005-07-27;20.0;Խոհանոց;2023-11-29;21:47:55;1;2900.3
Женский;2005-07-27;20.0;Կոկոլոգիա Ինքնաբացահայտման խաղեր;2023-09-13;21:51:48;1;970.0
Женский;2005-07-27;20.0;Կտավիկ ՄԵԾ - Թվահամարներով նկարչություն;2023-11-27;21:52:38;1;3400.0
Женский;2005-07-27;20.0;Կրծքանշան;2023-08-16;22:07:11;3;1600.5
Женский;2005-07-27;20.0;Հույն Զոռբան;2023-05-08;21:52:37;1;5810.3
Женский;2005-07-27;20.0;Մաշան և արջը - գիրք թատրոն;2023-09-25;22:00:00;1;2798.5
Женский;2005-07-27;20.0;Մասնաճյուղ;2023-04-05;22:08:49;1;3385.3
Женский;2005-07-27;20.0;Մենք;2023-04-05;22:08:49;1;3385.3
Женский;2005-07-27;20.0;Մեջքով երազի քո կեսին հենված;2023-11-08;22:02:47;1;2990.0
Женский;2005-07-27;20.0;Մրջյուն Սևիկը - Ընկերները;2023-04-09;21:50:54;2;2123.0
Женский;2005-07-27;20.0;Մրջյուն Սևիկը - Մեղուների օգնականը;2023-04-09;21:50:54;1;1061.5
Женский;2005-07-27;20.0;Նախադպրոցական տետր;2023-04-11;21:57:02;1;5307.5
Женский;2005-07-27;20.0;Շատ քաղցած թրթուրը;2023-10-08;22:04:45;1;2393.17
Женский;2005-07-27;20.0;Ոսկե տաճարը;2023-12-28;23:00:25;1;5091.5
Женский;2005-07-27;20.0;Պլաստիլին 6հ 175գր․;2023-11-22;21:55:38;1;650.0
Женский;2005-07-27;20.0;Սև կապիկը;2023-07-28;21:57:56;1;4355.3
Женский;2005-07-27;20.0;Սիրային բացիկ - Սեր;2023-08-19;21:56:46;1;970.0
Женский;2005-07-27;20.0;Սոլարիս;2023-09-13;21:51:48;1;3870.3
Женский;2005-07-27;20.0;Տիրուհին;2023-07-26;22:08:48;1;1930.3
Женский;2005-07-27;20.0;Փաթեթավորում;2023-12-17;22:01:45;1;460.0
Женский;2005-07-27;20.0;Փոստային բացիկ - Գյումրի;2023-11-22;21:55:38;1;965.0
Женский;2005-07-27;20.0;Փոքրիկ Իշխանը - կենդանի գիրք;2023-10-08;22:04:45;1;12434.68
